1945,09,03,13.87
1945,09,04,16.30
1945,09,05,13.07
1945,09,06,13.00
1945,09,07,14.30
1945,09,08,14.40
1945,09,09,11.63
1945,09,10,11.67
1945,09,11,11.70
1945,09,12,12.77
1945,09,13,13.23
1945,09,14,13.20
1945,09,15,14.27
1945,09,16,14.07
1945,09,17,11.23
1945,09,18,10.10
1945,09,19,9.83
1945,09,20,13.07
1945,09,21,15.00
1945,09,22,12.53
1945,09,23,10.77
1945,09,24,8.70
1945,09,25,7.53
1945,09,26,6.93
1945,09,27,8.10
1945,09,28,7.77
1945,09,29,7.90
1945,09,30,6.23
1945,10,01,7.33
1945,10,02,8.00
1945,10,03,9.93
1945,10,04,11.43
1945,10,05,7.07
1945,10,06,8.57
1945,10,07,7.57
1945,10,08,9.40
1945,10,09,9.53
1945,10,10,11.27
1945,10,11,3.87
1945,10,12,4.77
1945,10,13,7.10
1945,10,14,9.33
1945,10,15,8.53
1945,10,16,3.97
1945,10,17,4.70
1945,10,18,7.27
1945,10,19,4.57
1945,10,20,3.50
1945,10,21,2.70
1945,10,22,5.47
1945,10,23,9.63
1945,10,24,9.83
1945,10,25,9.53
1945,10,26,9.10
1945,10,27,6.43
1945,10,28,4.60
1945,10,29,4.53
1945,10,30,4.60
1945,10,31,6.93
1945,11,01,10.00
1945,11,02,3.40
1945,11,03,1.70
1945,11,04,0.33
1945,11,05,0.20
1945,11,06,-0.40
1945,11,07,4.93
1945,11,08,3.37
1945,11,09,-0.27
1945,11,10,-1.30
1945,11,11,-4.00
1945,11,12,0.90
1945,11,13,2.67
1945,11,14,1.40
1945,11,15,2.73
1945,11,16,3.20
1945,11,17,4.80
1945,11,18,0.23
1945,11,19,-2.27
1945,11,20,-1.77
1945,11,21,-2.20
1945,11,22,-0.17
1945,11,23,2.40
1945,11,24,2.10
1945,11,25,2.57
1945,11,26,3.80
1945,11,27,1.37
1945,11,28,4.00
1945,11,29,4.43
1945,11,30,-1.77
1945,12,01,0.20
1945,12,02,3.47
1945,12,03,2.93
1945,12,04,2.47
1945,12,05,2.20
1945,12,06,-0.40
1945,12,07,-4.40
1945,12,08,-7.13
1945,12,09,-0.47
1945,12,10,1.20
1945,12,11,-4.60
1945,12,12,-4.23
1945,12,13,-4.93
1945,12,14,-4.67
1945,12,15,-6.43
1945,12,16,-15.00
1945,12,17,-1.47
1945,12,18,3.00
1945,12,19,1.63
1945,12,20,2.13
1945,12,21,1.57
1945,12,22,0.27
1945,12,23,-4.47
1945,12,24,-6.07
1945,12,25,-4.67
1945,12,26,-0.47
1945,12,27,-0.10
1945,12,28,-0.30
1945,12,29,-3.13
1945,12,30,-9.40
1945,12,31,-11.60
1946,01,01,-9.27
1946,01,02,-13.17
1946,01,03,-17.73
1946,01,04,1.80
1946,01,05,5.07
1946,01,06,3.00
1946,01,07,1.43
1946,01,08,0.93
1946,01,09,2.60
1946,01,10,2.13
1946,01,11,-0.60
1946,01,12,-8.17
1946,01,13,-7.87
1946,01,14,-5.10
1946,01,15,-11.03
1946,01,16,-14.17
1946,01,17,-9.50
1946,01,18,-9.90
1946,01,19,-4.67
1946,01,20,-3.47
1946,01,21,-3.70
1946,01,22,-5.73
1946,01,23,-6.80
1946,01,24,-2.40
1946,01,25,-1.67
1946,01,26,-3.40
1946,01,27,-3.17
1946,01,28,0.17
1946,01,29,0.20
1946,01,30,-0.40
1946,01,31,-1.17
1946,02,01,0.13
1946,02,02,1.67
1946,02,03,0.90
1946,02,04,1.13
1946,02,05,0.87
1946,02,06,-2.73
1946,02,07,-1.73
1946,02,08,0.67
1946,02,09,-7.77
1946,02,10,-3.87
1946,02,11,-1.37
1946,02,12,-6.03
1946,02,13,-9.83
1946,02,14,-2.60
1946,02,15,1.93
1946,02,16,4.30
1946,02,17,2.07
1946,02,18,-0.77
1946,02,19,-4.50
1946,02,20,-5.30
1946,02,21,-9.97
1946,02,22,-11.50
1946,02,23,-7.20
1946,02,24,-4.93
1946,02,25,-8.03
1946,02,26,-11.67
1946,02,27,-14.37
1946,02,28,-17.37
1946,03,01,-11.50
1946,03,02,-5.10
1946,03,03,-0.93
1946,03,04,-1.07
1946,03,05,-2.67
1946,03,06,-6.23
1946,03,07,-4.30
1946,03,08,-1.53
1946,03,09,-2.53
1946,03,10,-2.03
1946,03,11,-2.33
1946,03,12,-2.53
1946,03,13,-6.47
1946,03,14,-11.40
1946,03,15,-14.03
1946,03,16,-6.77
1946,03,17,-5.13
1946,03,18,-1.43
1946,03,19,2.13
1946,03,20,3.70
1946,03,21,2.67
1946,03,22,3.23
1946,03,23,3.37
1946,03,24,3.00
1946,03,25,4.40
1946,03,26,3.43
1946,03,27,3.77
1946,03,28,6.20
1946,03,29,4.90
1946,03,30,6.73
1946,03,31,6.80
1946,04,01,7.47
1946,04,02,7.27
1946,04,03,11.63
1946,04,04,8.93
1946,04,05,8.40
1946,04,06,6.33
1946,04,07,3.67
1946,04,08,7.33
1946,04,09,6.10
1946,04,10,5.07
1946,04,11,2.37
1946,04,12,2.00
1946,04,13,3.47
1946,04,14,8.47
1946,04,15,6.73
1946,04,16,9.30
1946,04,17,7.03
1946,04,18,7.80
1946,04,19,6.77
1946,04,20,5.70
1946,04,21,8.67
1946,04,22,9.00
1946,04,23,6.07
1946,04,24,6.20
1946,04,25,7.40
1946,04,26,11.33
1946,04,27,13.90
1946,04,28,9.60
1946,04,29,8.43
1946,04,30,8.80
1946,05,01,10.63
1946,05,02,9.73
1946,05,03,9.70
1946,05,04,11.50
1946,05,05,7.37
1946,05,06,6.20
1946,05,07,11.87
1946,05,08,8.00
1946,05,09,7.83
1946,05,10,8.60
1946,05,11,8.50
1946,05,12,6.63
1946,05,13,7.30
1946,05,14,7.80
1946,05,15,7.73
1946,05,16,9.90
1946,05,17,8.13
1946,05,18,10.60
1946,05,19,9.90
1946,05,20,12.23
1946,05,21,15.93
1946,05,22,13.77
1946,05,23,14.43
1946,05,24,15.60
1946,05,25,16.93
1946,05,26,18.67
1946,05,27,19.53
1946,05,28,20.20
1946,05,29,22.70
1946,05,30,23.10
1946,05,31,17.07
1946,06,01,13.20
